premise	hypothesis	gold_label	original_premise
The girl's anger was at a low point.	The girl was easily provoked.	not_entailment	The girl's temper was a low tide
The book I just finished reading provides guidance and direction for my life.	The book contains a lot of timeless wisdom and helpful knowledge.	entailment	The book I just finished reading is a compass of my life.
The book I just finished reading provides guidance and direction for my life.	The book's content is so trashy and useless that one can't bear reading it again.	not_entailment	The book I just finished reading is a compass of my life.
The book I just finished reading is my new favourite.	The book's content is so trashy and useless that one can't bear reading it again.	entailment	The book I just finished reading is my new bug smasher.
The book I just finished reading is my new favourite.	The book contains a lot of timeless wisdom and helpful knowledge.	not_entailment	The book I just finished reading is my new bug smasher.
The snake has skin that is dry and scaly, resembling the appearance of a person who lives in a desert and does not use moisturizing products.	The snake has dry and scaly skin	entailment	The snake has the skin of a desert dweller who has never touched a bottle of lotion
The snake has skin that is dry and scaly, resembling the appearance of a person who lives in a desert and does not use moisturizing products.	The snake's skin is not dry and scaly	not_entailment	The snake has the skin of a desert dweller who has never touched a bottle of lotion
The snake's skin resembles that of an eel, which is slimy and aquatic.	The snake's skin is not dry and scaly	entailment	The snake has the skin of a slimy, aquatic eel
The snake's skin resembles that of an eel, which is slimy and aquatic.	The snake has dry and scaly skin	not_entailment	The snake has the skin of a slimy, aquatic eel
The reporter was as tall as a basketball player who plays the center position.	the reporter was tall	entailment	The reporter was as tall as a basektball center
The reporter was as tall as a basketball player who plays the center position.	the reporter was short	not_entailment	The reporter was as tall as a basektball center
The reporter was very short.	the reporter was short	entailment	The reporter was as tall as a midget
The reporter was very short.	the reporter was tall	not_entailment	The reporter was as tall as a midget
The disease is rapidly expanding and affecting more people.	It is spreading quickly	entailment	The disease is spreading like a wild fire
The disease is rapidly expanding and affecting more people.	It is spreading slowly	not_entailment	The disease is spreading like a wild fire
The disease is spreading quickly.	It is spreading slowly	entailment	The disease is spreading like a growth of a finger nail
The disease is spreading quickly.	It is spreading quickly	not_entailment	The disease is spreading like a growth of a finger nail
The teenager was very tall.	The teen was tall.	entailment	The teen was a skyscraper
The teenager was very tall.	The teen was short.	not_entailment	The teen was a skyscraper
The teenager was as busy as an anthill.	The teen was short.	entailment	The teen was an anthill
The teenager was as busy as an anthill.	The teen was tall.	not_entailment	The teen was an anthill
The investigation was light and unsubstantial.	The investigation is not important	entailment	The investigation had the weight of A bunch of feathers
The investigation was light and unsubstantial.	The investigation has a major impact	not_entailment	The investigation had the weight of A bunch of feathers
The investigation had a significant impact on the entire city.	The investigation has a major impact	entailment	The investigation had the weight of A city-wide ripple effect
The investigation had a significant impact on the entire city.	The investigation is not important	not_entailment	The investigation had the weight of A city-wide ripple effect
The teacher is as supportive as a parent.	the teacher helps	entailment	The teacher is as encouraging as a parent
The teacher is as supportive as a parent.	the teacher doesn't help	not_entailment	The teacher is as encouraging as a parent
The teacher is not encouraging at all.	the teacher doesn't help	entailment	The teacher is as encouraging as a dead bird
The teacher is not encouraging at all.	the teacher helps	not_entailment	The teacher is as encouraging as a dead bird
Her hair was shiny and had a similar color to that of a horse's chestnut mane.	Her hair was shiny	entailment	Her hair had the luster of a horse's chestnut mane
Her hair was shiny and had a similar color to that of a horse's chestnut mane.	Her hair was dull	not_entailment	Her hair had the luster of a horse's chestnut mane
Her hair was as shiny as straw.	Her hair was dull	entailment	Her hair had the luster of straw
Her hair was as shiny as straw.	Her hair was shiny	not_entailment	Her hair had the luster of straw
The class was as bright as a light bulb.	His class was brilliant	entailment	His class had all the brilliance of a light bulb
The class was as bright as a light bulb.	His class was not so smart.	not_entailment	His class had all the brilliance of a light bulb
The class was as unintelligent as a rock.	His class was not so smart.	entailment	His class had all the brilliance of a rock
The class was as unintelligent as a rock.	His class was brilliant	not_entailment	His class had all the brilliance of a rock
The house was warm and comfortable, providing a pleasant atmosphere.	The house was comfortable to be in.	entailment	The house was as cozy as a winter cabin on a cold night.
