premise	hypothesis	gold_label	original_premise
The problem had the same size as a Tootsie Roll	The problem was small.	entailment	The problem was as big as a Tootsie Roll
The problem had the same size as a Tootsie Roll	The problem was large.	not_entailment	The problem was as big as a Tootsie Roll
The problem was extremely large	The problem was large.	entailment	The problem was as big as Antarctica
The problem was extremely large	The problem was small.	not_entailment	The problem was as big as Antarctica
The girl had a quick and intense reaction	The girl was easily provoked.	entailment	The girl's temper was a lit match
The girl had a quick and intense reaction	The girl's temper was even.	not_entailment	The girl's temper was a lit match
The girl's temper was less intense than usual	The girl's temper was even.	entailment	The girl's temper was a low tide
The girl's temper was less intense than usual	The girl was easily provoked.	not_entailment	The girl's temper was a low tide
The book I have recently finished reading has significantly influenced my life	The book contains a lot of timeless wisdom and helpful knowledge.	entailment	The book I just finished reading is a compass of my life.
The book I have recently finished reading has significantly influenced my life	The book's content is so trashy and useless that one can't bear reading it again.	not_entailment	The book I just finished reading is a compass of my life.
The book I have recently completed reading is now my favorite one	The book's content is so trashy and useless that one can't bear reading it again.	entailment	The book I just finished reading is my new bug smasher.
The book I have recently completed reading is now my favorite one	The book contains a lot of timeless wisdom and helpful knowledge.	not_entailment	The book I just finished reading is my new bug smasher.
The snake is covered in dry, unmoisturized scales, characteristic of a desert-dw	The snake has dry and scaly skin	entailment	The snake has the skin of a desert dweller who has never touched a bottle of lotion
The snake is covered in dry, unmoisturized scales, characteristic of a desert-dw	The snake's skin is not dry and scaly	not_entailment	The snake has the skin of a desert dweller who has never touched a bottle of lotion
The snake has the smooth, wet skin typical of aquatic eels	The snake's skin is not dry and scaly	entailment	The snake has the skin of a slimy, aquatic eel
The snake has the smooth, wet skin typical of aquatic eels	The snake has dry and scaly skin	not_entailment	The snake has the skin of a slimy, aquatic eel
The reporter had the same height as a basketball center	the reporter was tall	entailment	The reporter was as tall as a basektball center
The reporter had the same height as a basketball center	the reporter was short	not_entailment	The reporter was as tall as a basektball center
The reporter was shorter than average height	the reporter was short	entailment	The reporter was as tall as a midget
The reporter was shorter than average height	the reporter was tall	not_entailment	The reporter was as tall as a midget
The disease is rapidly increasing in number of affected individuals	It is spreading quickly	entailment	The disease is spreading like a wild fire
The disease is rapidly increasing in number of affected individuals	It is spreading slowly	not_entailment	The disease is spreading like a wild fire
The disease is expanding at a rate similar to the growth of a fingernail	It is spreading slowly	entailment	The disease is spreading like a growth of a finger nail
The disease is expanding at a rate similar to the growth of a fingernail	It is spreading quickly	not_entailment	The disease is spreading like a growth of a finger nail
The teen was very tall	The teen was tall.	entailment	The teen was a skyscraper
The teen was very tall	The teen was short.	not_entailment	The teen was a skyscraper
The teen was as busy and active as an anthill	The teen was short.	entailment	The teen was an anthill
The teen was as busy and active as an anthill	The teen was tall.	not_entailment	The teen was an anthill
